meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,mode,label
0.168163038,0.04769913,0.171259968,0.15585327,0.18800638,0.03215311,3.18580126,15.46434542,0.15585327,female
0.174173532,0.040007283,0.162465462,0.155026567,0.194899044,0.039872476,5.383762482,39.9382369,0.155026567,female
0.183173193,0.031863762,0.178181818,0.16707438,0.200859504,0.033785124,2.981181105,14.5261012,0.16707438,female
0.17789608,0.036367432,0.173355705,0.163020134,0.190268456,0.027248322,2.97024606,12.74046109,0.168657718,female
0.188307347,0.033788936,0.185224111,0.17137558,0.211622875,0.040247295,2.202962249,7.759716662,0.173539413,female
0.179749589,0.034081928,0.174082397,0.167790262,0.18701623,0.019225968,4.997551484,34.13676428,0.173732834,female
0.180533618,0.04191161,0.18890411,0.165251142,0.201050228,0.035799087,2.502392291,9.109723498,0.193059361,female
0.197216458,0.065365816,0.2136,0.181866667,0.236266667,0.0544,2.676538721,13.36528867,0.050133333,female
0.18913327,0.067775893,0.205988024,0.178443114,0.234251497,0.055808383,3.262410672,21.96557969,0.05005988,female
0.176733399,0.072027335,0.205470588,0.161,0.223588235,0.062588235,3.353022024,22.39225645,0.050029412,female
0.182050791,0.05640816,0.193285094,0.175050651,0.212735166,0.037684515,2.659046776,11.83063869,0.05024602,female
0.192711322,0.070159084,0.213066667,0.172533333,0.242133333,0.0696,2.179408586,10.80957057,0.050133333,female
0.201748377,0.061291383,0.204132554,0.180662768,0.249707602,0.069044834,1.944875808,7.574773293,0.050214425,female
0.192628831,0.077848703,0.214562384,0.16972067,0.255232775,0.085512104,2.245735913,12.42873475,0.050055866,female
0.206335337,0.063948841,0.226852917,0.186820049,0.248940016,0.062119967,2.063404397,8.360208293,0.050156122,female
0.195929487,0.065939782,0.211308901,0.184712042,0.237068063,0.052356021,2.105751193,9.111364242,0.050052356,female
0.189912809,0.072125091,0.2072,0.1816,0.242666667,0.061066667,1.870038249,6.917744728,0.050133333,female
0.168597658,0.059374106,0.177830375,0.153254438,0.197712032,0.044457594,2.526929867,12.31377432,0,female
0.159715,0.057487532,0.165918513,0.149106505,0.190936383,0.041829878,2.911308167,15.66314562,0,female
0.194125015,0.061219671,0.206903991,0.181078749,0.232125135,0.051046386,2.26722033,9.577863905,0,female
0.172585728,0.065865991,0.183275194,0.157771318,0.208507752,0.050736434,3.089755012,20.77845428,0,female
0.182063734,0.059175288,0.184107351,0.167771295,0.213675613,0.045904317,2.831542983,14.27792312,0,female
0.175248259,0.060034786,0.193390509,0.160251572,0.208919383,0.04866781,3.407405699,23.52343717,0,female
0.172678832,0.051913777,0.182923006,0.161622868,0.197768557,0.036145689,3.061701929,15.48541199,0,female
0.161152946,0.068211157,0.173633865,0.145772402,0.208884002,0.0631116,3.252964331,32.075579,0,female
0.170131639,0.054452651,0.179317954,0.155305918,0.198134403,0.042828485,2.641074145,14.06295892,0,female
0.177046702,0.064521832,0.188208386,0.156721728,0.223786531,0.067064803,2.145687764,13.51492772,0,female
0.154080446,0.087913069,0.176678967,0.057859779,0.228597786,0.170738007,2.219183881,9.583576555,0.217490775,female
0.162341173,0.079431075,0.197345538,0.08778032,0.21624714,0.128466819,3.600307042,19.96706291,0.213363844,female
0.151754544,0.089441421,0.198519765,0.059343987,0.225836838,0.166492851,2.603043024,13.20473282,0.214297729,female
0.141082907,0.088698384,0.179803922,0.043235294,0.217777778,0.174542484,1.597068956,5.560671116,0.225326797,female
0.141616514,0.086008076,0.159907264,0.057774343,0.222009274,0.16423493,1.471281182,5.115927219,0.194528594,female
0.165804326,0.082937048,0.193819951,0.095888078,0.229245742,0.133357664,1.679792218,7.699729712,0.204890511,female
0.152197551,0.082751557,0.192843137,0.066111111,0.215718954,0.149607843,2.660579454,12.06190016,0.215718954,female
0.129146276,0.087656087,0.141549815,0.0400369,0.215166052,0.175129151,1.8214098,6.826309701,0.21904059,female
0.175554269,0.084077055,0.201348315,0.126414709,0.237385087,0.110970378,1.852941973,6.470409501,0.216506639,female
0.148974544,0.087243259,0.190420018,0.050795353,0.217944593,0.16714924,2.138169548,8.352814753,0.20743521,female
0.197722838,0.043484253,0.19699192,0.174195152,0.223965196,0.049770044,2.132563238,8.494306308,0.175239279,female
0.19137372,0.042440207,0.1910403,0.162043112,0.220431115,0.058388004,1.836144972,7.111128227,0.176344892,female
0.189153875,0.049763129,0.192405609,0.154951456,0.223667745,0.068716289,1.188837987,3.912539272,0.199503776,female
0.191702353,0.044968112,0.19056806,0.161157556,0.217377635,0.056220079,1.936981616,7.971062739,0.176463023,female
0.183433207,0.049426678,0.173185976,0.151097561,0.21277439,0.061676829,2.549621332,12.71592197,0.154085366,female
0.186465568,0.045515154,0.187767695,0.153720508,0.215589837,0.061869328,1.710496891,6.227631189,0.199455535,female
0.19820339,0.043551551,0.204104135,0.17308831,0.224400204,0.051311894,2.181699892,9.473103273,0.221541603,female
0.187629034,0.040200366,0.187235239,0.155613871,0.217544517,0.061930647,2.555591792,11.56968047,0.156532334,female
0.200702042,0.065327658,0.218624915,0.190605854,0.239591559,0.048985705,2.665433212,11.69466552,0.212144316,female
0.173249738,0.052020043,0.189908069,0.159019408,0.202492339,0.043472932,3.149874198,15.63673222,0.197344229,female
0.182299692,0.062017039,0.193745624,0.159766628,0.23033839,0.070571762,1.406595042,4.308847519,0.195215869,female
0.183495166,0.067946334,0.206497726,0.157920728,0.230695257,0.072774529,2.249872274,7.938165258,0.230877193,female
0.173271499,0.065123494,0.187934239,0.144102931,0.218556112,0.074453181,2.594766613,11.35850314,0.191536812,female
0.173639025,0.076567984,0.193230294,0.128964451,0.231746522,0.102782071,0.983938594,3.601630095,0.201669243,female
0.200115562,0.060781165,0.219665272,0.191743375,0.23958159,0.047838215,2.522924805,8.97174289,0.235871688,female
0.196405992,0.06305863,0.215212766,0.181143617,0.238111702,0.056968085,1.892379171,6.777290567,0.229547872,female
0.170211942,0.071781361,0.201348315,0.114688458,0.220796731,0.106108274,2.865304104,13.44740971,0.209928498,female
0.172286018,0.062872731,0.19148983,0.158086861,0.209807587,0.051720726,3.134383327,14.26215426,0.206575041,female
0.20493788,0.057838329,0.219862909,0.195125666,0.239482102,0.044356436,2.485002889,10.42275921,0.050114242,female
0.157168627,0.078394072,0.184612159,0.085115304,0.225995807,0.140880503,2.322140537,13.32600194,0.050188679,female
0.195860836,0.057153403,0.205355064,0.181233993,0.234365541,0.053131548,2.004903455,8.716056395,0.049871944,female
0.188226793,0.078766267,0.207706422,0.179816514,0.249541284,0.069724771,1.656945557,5.766831135,0.049908257,female
0.22237339,0.059723908,0.241931385,0.192121982,0.265412961,0.073290978,2.496012943,10.46037923,0.268970775,female
0.192049961,0.06985374,0.216128237,0.178150432,0.241331689,0.063181258,1.762693526,5.862619356,0.050061652,female
0.201929499,0.062835273,0.217509248,0.184019729,0.2427127,0.058692972,1.862399953,7.816939338,0.050061652,female
0.198050632,0.070331152,0.216160939,0.182129086,0.247611065,0.065481978,1.787490402,8.96907682,0.049991618,female
0.193962059,0.078521917,0.221595092,0.187239264,0.249079755,0.061840491,2.149417781,7.786475755,0.219591002,female
0.195739595,0.072019189,0.2078125,0.18375,0.250568182,0.066818182,2.655036178,14.54117518,0.050113636,female
0.171870667,0.058132077,0.181399549,0.159066968,0.203732129,0.044665162,3.646713203,25.38702215,0,female
0.178197286,0.060209543,0.191215075,0.157192982,0.215776478,0.058583496,3.162454586,27.16837016,0,female
0.173822008,0.060250421,0.177272186,0.155259083,0.213960691,0.058701608,3.40025312,30.84999359,0,female
0.172108228,0.060777778,0.178181818,0.161212121,0.200594626,0.039382504,3.898734439,32.57548597,0,female
0.171769968,0.07124443,0.188773514,0.141369451,0.223957863,0.082588412,6.669214507,113.9415116,0,female
0.188872268,0.060987791,0.19995602,0.173479934,0.229664651,0.056184717,3.198953231,31.37139736,0,female
0.175107809,0.069521002,0.182761506,0.138828452,0.231380753,0.092552301,5.666595733,91.42319029,0,female
0.179418077,0.069468971,0.187940221,0.140636777,0.234515919,0.093879142,6.130157522,101.0393764,0,female
0.183200597,0.065165804,0.191226611,0.158627859,0.235031185,0.076403326,2.717303966,21.11305348,0,female
0.160173684,0.061159682,0.170058343,0.150781797,0.193418903,0.042637106,4.301561972,39.32441678,0,female
0.08560587,0.072141613,0.058709677,0.025865103,0.139589443,0.11372434,2.281377222,10.17882178,0.016627566,female
0.082005982,0.069725153,0.058382148,0.024407252,0.133751743,0.109344491,2.377493906,9.717257347,0.009762901,female
0.078847187,0.068472556,0.054163162,0.022842725,0.127636669,0.104793944,2.422416756,9.575712722,0.024491169,female
0.121445506,0.084218712,0.125799864,0.032784207,0.194608577,0.16182437,2.083068529,8.659578734,0.014295439,female
0.093402309,0.070612134,0.068169935,0.032941176,0.157843137,0.124901961,1.808112797,7.522360604,0.021045752,female
0.10262336,0.076950322,0.08460039,0.032020793,0.168109162,0.136088369,1.90567839,7.191967348,0.014918778,female
0.091790714,0.071356584,0.065929457,0.029094376,0.157750238,0.128655863,2.000944147,7.683516789,0.024022879,female
0.112574609,0.080004969,0.131173021,0.030997067,0.172434018,0.14143695,2.471338483,10.23617621,0.008621701,female
0.097562091,0.070847036,0.071000752,0.038765989,0.158224229,0.119458239,1.430849795,4.652448192,0.038555305,female
0.088831313,0.069826874,0.070166746,0.027479752,0.14340162,0.115921868,1.878499444,7.406555457,0.006136255,female
0.164784249,0.107549057,0.219729944,0.007339158,0.247084988,0.23974583,27.135438,800.2724883,0,female
0.135120044,0.111260492,0.199921105,0.000276134,0.232228797,0.231952663,24.9488324,666.6810237,0,female
0.152414448,0.107861762,0.204427861,0.000348259,0.241343284,0.240995025,21.76160898,513.8796477,0,female
0.15025502,0.111256969,0.203350358,0.002288049,0.24825332,0.245965271,24.01442382,624.9391693,0,female
0.151283266,0.1102608,0.208732126,0.000266921,0.245567207,0.245300286,25.15253644,680.4858373,0,female
0.153288707,0.10904435,0.209823381,0.000235492,0.240908326,0.240672834,26.7561854,770.5012371,0,female
0.139305284,0.112649119,0.194215686,0.000228758,0.236535948,0.23630719,27.59289872,810.4492034,0,female
0.165542199,0.109377779,0.216816074,0.006491499,0.254683153,0.248191654,27.55814557,824.136041,0,female
0.153645359,0.115273247,0.217193923,0.000250223,0.252475424,0.252225201,25.84082537,720.4983664,0,female
0.152673827,0.114508038,0.217540515,0.000266921,0.249037178,0.248770257,24.80046421,667.7330667,0,female
0.162205157,0.069785809,0.182035324,0.136820858,0.210529857,0.073708999,4.105541056,35.65566295,0,female
0.168252203,0.078426574,0.174583002,0.130325655,0.235075457,0.104749801,5.008222436,73.82976472,0,female
0.163490852,0.062383046,0.171024623,0.146783161,0.206386021,0.059602859,3.825075621,41.43814094,0,female
0.169579909,0.066873502,0.179354156,0.141704606,0.220116464,0.078411858,3.439047418,36.75716219,0,female
0.17030936,0.074465465,0.174069149,0.136462766,0.231223404,0.094760638,4.045799245,56.0162803,0,female
0.161641466,0.082656266,0.194208754,0.115016835,0.213535354,0.098518519,5.676071435,57.77930806,0,female
0.169751775,0.084460316,0.198322212,0.129189704,0.221277407,0.092087703,5.404310278,64.41605198,0,female
0.166077721,0.091112072,0.20721393,0.074179104,0.23681592,0.162636816,4.237643748,41.15586555,0,female
0.16653757,0.062168066,0.177849596,0.153486638,0.194033561,0.040546924,3.777015904,28.19835156,0,female
0.173451065,0.071939471,0.175941704,0.140784753,0.232443946,0.091659193,4.432652252,60.95324128,0,female
0.208291796,0.028794522,0.209659367,0.191265207,0.227883212,0.036618005,2.249725135,7.833977457,0.198248175,female
0.208232073,0.033483023,0.214074844,0.186860707,0.231538462,0.044677755,2.569041905,10.79803799,0.226299376,female
0.19938681,0.035439708,0.196045752,0.180718954,0.226470588,0.045751634,2.342195526,9.294967864,0.184150327,female
0.195679389,0.031612682,0.193891213,0.181785216,0.211659693,0.029874477,3.189926356,15.15864922,0.193500697,female
0.195604546,0.033526261,0.197941387,0.179728377,0.210750536,0.031022159,3.079277132,14.56233536,0.197340958,female
0.200324564,0.03313778,0.205588044,0.179753086,0.223235867,0.043482781,2.107450606,7.372720558,0.223417804,female
0.212681151,0.042391813,0.212151537,0.180528949,0.251379557,0.070850608,1.142382115,3.271853156,0.196540386,female
0.198039226,0.030395927,0.198104575,0.183464052,0.212973856,0.029509804,2.118278797,7.139244223,0.189411765,female
0.218551887,0.037573895,0.220554593,0.200415945,0.24627383,0.045857886,2.477500091,11.06603529,0.220554593,female
0.198203005,0.031488215,0.195094056,0.182031603,0.218269375,0.036237773,2.643353282,12.04094133,0.183085026,female
0.202647026,0.031963826,0.198973162,0.184434072,0.223803967,0.039369895,2.447279677,10.35293083,0.185904317,female
0.217758842,0.031260998,0.223284672,0.199099757,0.237761557,0.0386618,2.038031655,6.674459846,0.226690998,female
0.191456142,0.030422309,0.191730205,0.172434018,0.2128739,0.040439883,2.109023523,7.29676078,0.17202346,female
0.200153781,0.02824614,0.205997211,0.184518828,0.21595537,0.031436541,2.898662877,12.74880704,0.211659693,female
0.198024236,0.03322568,0.199661196,0.181725781,0.220412917,0.038687136,2.232952795,7.833360884,0.200254103,female
0.199377188,0.032627852,0.200901213,0.182461005,0.216429809,0.033968804,1.688447899,4.741930256,0.197019064,female
0.212810959,0.037712458,0.214358323,0.191232529,0.238551461,0.047318933,1.475016057,4.625508652,0.215069886,female
0.206478817,0.031736785,0.209458011,0.185944014,0.228802859,0.042858845,1.580152551,4.494539253,0.196950566,female
0.205792821,0.034856902,0.213417015,0.190767085,0.227280335,0.03651325,2.879596594,13.42253387,0.214198047,female
0.141797816,0.086851697,0.167027579,0.044902962,0.217364658,0.172461696,1.027732585,3.588616515,0.191052094,female
0.132462919,0.082276265,0.162165475,0.046618999,0.201348315,0.154729316,1.99047556,7.814367657,0.202778345,female
0.141132927,0.08044404,0.17617357,0.0582643,0.197712032,0.139447732,2.810346321,13.44199701,0.191637081,female
0.121075855,0.086412647,0.140828402,0.028717949,0.197988166,0.169270217,1.589307313,5.204647215,0.005798817,female
0.222557054,0.045201733,0.238093422,0.191916111,0.257044805,0.065128694,2.21228525,9.121701719,0.2557102,female
0.232753599,0.043804924,0.244332756,0.210363951,0.264956672,0.054592721,2.433354925,9.661172115,0.275632582,female
0.211562908,0.047587916,0.211617162,0.182970297,0.252277228,0.069306931,1.871104855,6.65396382,0.258129813,female
0.227930987,0.045798511,0.241893491,0.201854043,0.261499014,0.05964497,2.222919276,8.689687035,0.259566075,female
0.229993022,0.040993719,0.239259882,0.209352397,0.259512195,0.050159798,1.838075861,6.443785757,0.257863751,female
0.220802047,0.045466104,0.225649913,0.199445407,0.255008666,0.055563258,2.068183672,8.136190332,0.213760832,female
0.217509276,0.0413891,0.225561115,0.192337384,0.247977127,0.055639743,1.622663053,5.366086058,0.248177269,female
0.228902748,0.041595703,0.236904962,0.208645921,0.259276703,0.050630782,2.073639065,7.742316173,0.258570227,female
0.226668815,0.040847151,0.231331828,0.204574868,0.258088789,0.05351392,1.718104614,5.464414743,0.272836719,female
0.240260308,0.043653318,0.253687436,0.233953013,0.267701736,0.033748723,3.432977829,16.06932556,0.254545455,female
0.112153434,0.076916558,0.097391304,0.040686499,0.17812357,0.137437071,1.144633686,3.89225368,0.175560641,female
0.125845527,0.08795087,0.139882254,0.034146341,0.208174937,0.174028595,1.54235009,5.162948739,0.195929352,female
0.155449633,0.090609215,0.199509537,0.055694823,0.233841962,0.178147139,1.944019096,7.492905463,0.239182561,female
0.098269155,0.083038939,0.066481802,0.022564991,0.185372617,0.162807626,2.435569758,10.4232666,0.009705373,female
0.206577263,0.033290877,0.20308266,0.187420758,0.233710379,0.046289621,2.277132281,9.688894099,0.188638906,female
0.212319701,0.036021954,0.21553854,0.19367024,0.231689638,0.038019398,2.155931205,8.251552753,0.228545176,female
0.19501289,0.031315571,0.196147479,0.181188864,0.208156509,0.026967645,3.067826316,13.0838436,0.205417607,female
0.196432361,0.031256584,0.196756757,0.181621622,0.212619543,0.030997921,2.852863957,12.31542011,0.196174636,female
0.197275307,0.036448178,0.199415502,0.175933926,0.221296061,0.045362135,2.42530926,11.65434234,0.198170267,female
0.195068971,0.035039044,0.191458576,0.172998833,0.220536756,0.047537923,2.324583573,8.730344265,0.178226371,female
0.204446479,0.038674495,0.202945736,0.178527132,0.229263566,0.050736434,1.730805757,5.978216783,0.188837209,female
0.208832034,0.032899836,0.218004866,0.185985401,0.228905109,0.042919708,2.802764139,12.12384744,0.221411192,female
0.210459733,0.032739145,0.218048477,0.198210068,0.227271597,0.029061529,3.398017291,16.79466087,0.219440646,female
0.190465452,0.035659003,0.18463642,0.167060286,0.216134245,0.049073959,2.656738088,12.08094932,0.165842138,female
0.183869594,0.05970072,0.199373724,0.170401634,0.221484003,0.051082369,2.083843097,7.549278605,0.202232811,female
0.199527334,0.061929125,0.210535988,0.180520674,0.247411945,0.066891271,1.636477967,5.419220001,0.216824911,female
0.191485408,0.059600779,0.192906977,0.159399225,0.235775194,0.076375969,1.954417543,8.219882405,0.159670543,female
0.199919658,0.053982626,0.204132554,0.177205978,0.243248863,0.066042885,1.607204458,5.295899424,0.194853801,female
0.1673555,0.059299355,0.184628821,0.147614133,0.206526399,0.058912267,2.35922029,9.367842617,0.192631997,female
0.177619094,0.058198733,0.190946992,0.159594997,0.210458606,0.050863609,2.572171381,10.82304559,0.189279333,female
0.191765203,0.067262646,0.213501924,0.180868609,0.240593733,0.059725124,2.522097065,10.46594528,0.249983507,female
0.177299355,0.059858043,0.19542522,0.153548387,0.214721408,0.061173021,3.009612055,14.07762893,0.208973607,female
0.193123121,0.076673336,0.219078878,0.179205929,0.240127051,0.060921122,3.11400084,21.22092357,0,female
0.17637473,0.089544551,0.20575653,0.111365205,0.249916215,0.13855101,2.58814805,21.79589318,0,female
0.182661661,0.074426613,0.205497526,0.168708081,0.231973612,0.063265531,2.819528159,18.13851176,0,female
0.175855657,0.083799833,0.198388004,0.138163074,0.237488285,0.099325211,4.330891671,52.72807526,0,female
0.188125673,0.082495332,0.21812825,0.165719237,0.247729636,0.082010399,2.384851127,11.94254587,0,female
0.184872292,0.07358778,0.205718824,0.180365369,0.233963463,0.053598094,3.347644826,29.32016225,0,female
0.155181437,0.090950592,0.198703939,0.049987294,0.225031766,0.175044473,2.645911316,15.68853419,0,female
0.147606295,0.094284339,0.186364617,0.037907228,0.227292341,0.189385113,2.886232838,26.98678956,0,female
0.185416893,0.081042342,0.208392037,0.180949464,0.240551302,0.059601838,3.272257129,32.10600763,0,female
0.167022036,0.093515829,0.204379562,0.06216545,0.241849148,0.179683698,3.127473247,33.61722475,0,female
0.133212089,0.075318659,0.162288557,0.065820896,0.18840796,0.122587065,2.168960264,8.548333555,0.184577114,female
0.098083795,0.093943364,0.046864407,0.013940678,0.199025424,0.185084746,3.071215164,12.75751034,0.008898305,female
0.123061811,0.083901685,0.12261851,0.035816403,0.198465011,0.162648608,1.620239216,5.926788957,0.01917231,female
0.131747799,0.084220481,0.172031558,0.038106509,0.207376726,0.169270217,1.597422937,5.374238384,0.218698225,female
0.163938529,0.079085581,0.191072961,0.116967096,0.216309013,0.099341917,1.971270984,7.669632588,0.207095851,female
0.134813246,0.084461072,0.150428894,0.050353649,0.212580888,0.162227239,1.423100513,5.055870558,0.020647103,female
0.13755588,0.086889033,0.173206198,0.045387366,0.212586412,0.167199046,1.210789535,3.693392976,0.199570918,female
0.116584915,0.085972302,0.094096016,0.036322778,0.201920327,0.165597549,1.356192391,4.76176179,0.022022472,female
0.142297432,0.083137779,0.169746589,0.058401559,0.217595841,0.159194282,1.963700427,7.248160707,0.229603639,female
0.132895065,0.092890417,0.158226037,0.033648069,0.211902718,0.178254649,0.97901855,3.672746264,0.006809728,female
0.198808243,0.066349543,0.22308478,0.184473953,0.244249234,0.059775281,2.021333915,6.672357609,0.232236977,female
0.192887351,0.060980739,0.205417607,0.173604214,0.235334838,0.061730625,1.784828323,5.514466799,0.190037622,female
0.185658944,0.05897356,0.204059041,0.180295203,0.216715867,0.036420664,2.64960698,9.781177928,0.212324723,female
0.175181158,0.075908858,0.21112567,0.108397856,0.233138773,0.124740917,2.658595784,10.46772232,0.218129839,female
0.173016114,0.073812068,0.201634321,0.129846782,0.217078652,0.087231869,3.791735398,19.56492941,0.201920327,female
0.164126357,0.058508762,0.179370829,0.155881792,0.194051478,0.038169685,3.700994305,19.48143228,0.180171592,female
0.161993334,0.067542005,0.183511053,0.140182055,0.205721717,0.065539662,2.261547254,7.862799262,0.198439532,female
0.187154301,0.053047961,0.201888412,0.167038627,0.223118741,0.056080114,2.974554391,14.10647409,0.225121602,female
0.184956709,0.057895573,0.201618123,0.17231931,0.2197411,0.047421791,2.298217357,8.190221644,0.202977346,female
0.186187845,0.05980294,0.19572611,0.173182844,0.227118134,0.05393529,1.980687211,7.227563288,0.193829947,female
0.123722281,0.098628446,0.166724806,0.009631783,0.211356589,0.201724806,34.72545327,1309.612887,0,female
0.119571977,0.095837016,0.110705596,0.012262774,0.211532847,0.199270073,30.05485546,999.0549948,0,female
0.116365795,0.093832605,0.092914798,0.022130045,0.212511211,0.190381166,32.2028692,1128.534782,0,female
0.110500326,0.100261618,0.072841328,0.001549815,0.215940959,0.214391144,25.0478157,683.3680355,0,female
0.139629217,0.096061684,0.202995998,0.02913665,0.217884505,0.188747856,29.0901861,972.4715762,0,female
0.185813096,0.047386249,0.180364712,0.170152785,0.207550517,0.037397733,4.49805744,30.36119848,0.173740759,female
0.190443114,0.045738143,0.18611078,0.175104229,0.208624181,0.033519952,3.359495942,16.39949202,0.180107207,female
0.186106644,0.048344978,0.186666667,0.172022315,0.205997211,0.033974895,2.746396536,11.24772388,0.180613668,female
0.18842533,0.043439094,0.191157601,0.170069735,0.212050209,0.041980474,2.11158376,6.948180753,0.187447699,female
0.186389401,0.042945662,0.186054358,0.172277413,0.199962512,0.027685098,3.25395,14.67398334,0.192877226,female
0.179014915,0.051147836,0.187007299,0.167761557,0.206934307,0.039172749,2.280078016,7.79841994,0.173892944,female
0.181433571,0.052918659,0.185985401,0.161289538,0.211192214,0.049902676,2.537122868,11.02518377,0.161119221,female
0.187369211,0.045638982,0.185895807,0.173265565,0.211512071,0.038246506,3.140445474,15.94772349,0.182160102,female
0.180185515,0.046691836,0.177438952,0.163930911,0.204621799,0.040690887,2.9467589,14.32826859,0.168433591,female
0.18151919,0.048320491,0.181543739,0.164413951,0.206197827,0.041783877,3.013764725,13.62762085,0.177221269,female
0.196022493,0.063424535,0.209861933,0.186666667,0.234161736,0.047495069,2.772913912,11.84148455,0.214003945,female
0.175176656,0.065923896,0.198492528,0.147732294,0.21668616,0.068953866,2.845684919,13.00898552,0.204678363,female
0.196104997,0.058663994,0.211640938,0.171457976,0.235014294,0.063556318,2.012522702,7.272425224,0.232292739,female
0.171523345,0.062499247,0.191091132,0.147380466,0.210657949,0.063277483,2.639850342,11.0559606,0.195668165,female
0.161731168,0.063392436,0.174490644,0.140727651,0.200831601,0.06010395,2.231841853,8.361598468,0.173908524,female
0.177351431,0.057870946,0.193158647,0.15994283,0.211434016,0.051491186,2.408033336,9.224345654,0.210900429,female
0.173757232,0.060665471,0.191771287,0.160795525,0.208999378,0.048203853,3.126532714,14.35785399,0.199080174,female
0.185009125,0.040160111,0.188240469,0.175923754,0.204662757,0.028739003,3.000255787,13.68407541,0.188035191,female
0.167053105,0.056425135,0.175169082,0.157020934,0.195571659,0.038550725,3.300246146,15.69550718,0.176183575,female
0.186489445,0.043763577,0.181390513,0.169018843,0.205769981,0.036751137,3.290766305,17.27334783,0.177569851,female
0.179202232,0.047232019,0.18031185,0.167650728,0.206652807,0.039002079,2.894909713,12.87315867,0.177255717,female
0.194485541,0.034352524,0.196533795,0.182461005,0.208665511,0.026204506,3.210909475,14.63730597,0.202599653,female
0.178228426,0.05218113,0.183046141,0.170698244,0.201910984,0.03121274,3.524557951,18.6945048,0.175271539,female
0.185406911,0.035982957,0.185985401,0.172871046,0.19756691,0.024695864,3.255478301,15.25010437,0.191946472,female
0.183985308,0.044877014,0.180844704,0.171747888,0.201221572,0.029473684,3.761068399,19.50026667,0.173203379,female
0.178599746,0.046621815,0.182022234,0.167644256,0.196548438,0.028904182,3.573194399,19.15625212,0.182911593,female
0.181390396,0.04306354,0.180833333,0.170523256,0.197655039,0.027131783,3.371784433,16.05284003,0.175135659,female
0.201065556,0.055561386,0.21775554,0.170321658,0.242172981,0.071851322,1.83296262,6.563289274,0.255782702,female
0.157375262,0.059417355,0.168702929,0.139804742,0.188033473,0.048228731,2.722491676,11.59856862,0.169874477,female
0.196102298,0.059785632,0.205344935,0.163579863,0.241889372,0.078309509,1.243904854,4.023955013,0.252156619,female
0.189054693,0.058743506,0.202038533,0.166538222,0.227793661,0.061255438,1.891161416,6.748265983,0.202386576,female
0.169399623,0.058999481,0.177502383,0.151077216,0.198322212,0.047244995,2.239606918,8.260219073,0.181239276,female
0.193956142,0.06051331,0.208809892,0.183060278,0.233910355,0.050850077,1.777592563,5.498706171,0.185007728,female
0.178393402,0.057826825,0.193672922,0.151885612,0.209937444,0.058051832,3.173107946,14.72480394,0.205683646,female
0.169128949,0.068637203,0.198295577,0.121121899,0.218683927,0.097562028,2.91335377,12.79512841,0.207357066,female
0.178314605,0.061368194,0.196902287,0.162702703,0.21043659,0.047733888,3.131548312,14.37786247,0.204033264,female
0.175185212,0.057510845,0.183542538,0.164016736,0.203263598,0.039246862,2.171319998,7.28504405,0.199553696,female
0.13098794,0.083480913,0.132686567,0.047014925,0.20721393,0.160199005,1.365007439,5.256004507,0.015671642,female
0.131295959,0.065612666,0.145728314,0.089056192,0.165128205,0.076072013,5.481416471,62.61618393,0.120370977,female
0.128641752,0.070585388,0.128440367,0.076850153,0.173394495,0.096544343,3.506610166,33.5149494,0.120519878,female
0.139407576,0.080712161,0.147871781,0.075333684,0.191718339,0.116384656,5.270516799,68.57187279,0.120504467,female
0.133659057,0.077263786,0.13663586,0.07125077,0.195637708,0.124386938,4.896852915,68.84745496,0.120418977,female
0.172449786,0.079896763,0.185459026,0.110757856,0.247393715,0.13663586,3.158852461,31.68812105,0.120418977,female
0.147018568,0.080241702,0.145994962,0.089924433,0.207707809,0.117783375,7.944921346,147.528608,0.120428212,female
0.15219601,0.083238033,0.149486225,0.091109456,0.237885331,0.146775875,3.953670361,43.24613862,0.120506329,female
0.150955689,0.067477812,0.171749095,0.101664656,0.196236429,0.094571773,3.505391723,25.32262443,0.120410133,female
0.152845842,0.086618308,0.140769835,0.08974077,0.246787117,0.157046347,2.703585553,18.03546944,0.120534171,female
0.187396161,0.036013193,0.190622837,0.177301038,0.206124567,0.028823529,2.511717237,9.399793692,0.1816609,female
0.182404794,0.037922904,0.185255198,0.170699433,0.199281664,0.028582231,2.842249335,11.53245092,0.190018904,female
0.194089842,0.030074062,0.192833147,0.177155655,0.212273236,0.035117581,2.0630079,6.483397873,0.179977604,female
0.188552594,0.041921365,0.196713881,0.183626062,0.207818697,0.024192635,3.192026498,14.12847553,0.191954674,female
0.184391419,0.029399989,0.184155844,0.171168831,0.198701299,0.027532468,3.032056949,12.85857921,0.171948052,female
0.18182119,0.035960316,0.18110883,0.169034908,0.197207392,0.028172485,2.919045449,11.95254395,0.180533881,female
0.182572402,0.030223563,0.183141631,0.169922747,0.196841202,0.026918455,2.562126884,9.811943721,0.186987124,female
0.189711021,0.035150792,0.192688172,0.17655914,0.210322581,0.033763441,2.283196859,8.123906498,0.184946237,female
0.187650285,0.032121356,0.184712042,0.175329843,0.208460733,0.03313089,3.25721108,15.61918386,0.179434555,female
0.194946313,0.030724702,0.199089317,0.183397548,0.210858144,0.027460595,2.391272868,8.115678312,0.204483363,female
0.193279265,0.032599872,0.198388626,0.176935229,0.21342812,0.036492891,2.087018643,6.470167843,0.207677725,female
